delta1,delta2,delta3,delta4
0122,0217,0346,0265,
0122,0217,0346,0265,
0122,0217,0346,0265,
0126,0214,0347,0266,
0126,0214,0347,0262,
0126,0214,0347,0262,
0125,0212,0348,0262,
0125,0212,0348,0265,
0125,0212,0348,0265,
0125,0219,0344,0269,
0128,0223,0344,0269,
0128,0223,0344,0269,
0124,0214,0342,0267,
0124,0214,0342,0262,
0124,0214,0342,0262,
0125,0219,0346,0262,
0125,0223,0346,0269,
0125,0223,0346,0269,
0127,0217,0349,0269,
0127,0217,0349,0265,
0127,0217,0349,0265,
0126,0221,0349,0257,
0126,0223,0350,0257,
0126,0223,0350,0257,
0124,0215,0349,0265,
0124,0215,0349,0265,
0124,0215,0349,0265,
0126,0218,0335,0263,
0126,0218,0335,0263,
0126,0218,0335,0263,
