delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0012,0016,0002,0022,0020,0005,0016,0013,0001
0001,0001,0000,0002,0001,0000,0003,0001,0000
0002,0003,-002,0002,0002,0000,0003,0001,0000
0001,0003,0002,0000,0002,0003,0002,0001,0001
0002,0002,0003,0000,0002,0001,0002,0001,0001
-001,-001,0003,0000,0002,0001,0001,0000,0001
-001,-001,-001,0000,0000,0001,0002,0000,0001
-001,-001,-001,0000,0000,0002,0002,0000,0001
0000,0000,0001,0003,0002,0002,0004,0000,0002
0000,0000,0001,0003,0002,-001,0004,0000,0002
0000,0000,0001,0003,0004,-001,0004,0004,0002
0003,0001,0003,0003,0004,0003,0001,0003,0003
0003,0002,0004,0003,0004,0008,0001,0003,0005
0003,0003,0006,0003,0004,0010,0001,0003,0009
0002,0012,0007,0001,0011,0024,0003,0005,0022
0002,0012,0009,0001,0015,0033,0003,0008,0026
0001,0017,0009,0000,0015,0039,0003,0008,0030
0001,0017,0009,0000,0015,0039,0003,0008,0031
0001,0017,0009,0000,0015,0038,0003,0008,0031
0001,0017,0009,0000,0015,0038,0003,0008,0030
0001,0017,0009,0000,0015,0038,0003,0008,0028
0001,0017,0009,0000,0015,0037,0003,0008,0027
0001,0015,0009,0001,0014,0026,0003,0008,0024
0001,0014,0007,0002,0014,0023,0005,0006,0021
0001,0014,0007,0002,0011,0012,0005,0006,0018
0001,0006,0003,0002,0008,0012,0003,0006,0012
0001,0006,0003,0002,0008,0010,0003,0006,0011
0001,0006,0003,0002,0008,0010,0003,0006,0011
0001,0006,0003,0002,0008,0008,0003,0006,0007
0001,0006,0003,0002,0008,0007,0003,0006,0007
0001,0006,0003,0002,0008,0004,0003,0006,0004
0001,0003,0003,0003,0005,0007,0003,0005,0006
0002,0002,0001,0003,0004,0004,0003,0005,0004
0002,0001,0001,0002,0004,0002,0003,0005,0002
0002,0001,0001,0002,0004,0002,0003,0004,0002
0001,0001,-001,0001,0001,0001,0002,0000,0002
0001,0001,-001,0001,0001,0001,0002,0000,0001
0000,0001,-001,0001,0001,0001,0002,0000,0001
0000,0003,-001,0002,0002,0002,0000,0001,0001
0000,0003,-001,0003,0002,0002,-001,0001,0001
0001,0000,-001,0003,0002,-003,-003,0001,0001
0000,0000,-002,0003,0001,-003,-003,0001,0002
0000,0000,-001,0001,0001,-001,-001,0001,0000
0000,0001,-001,0001,0001,0002,0001,0001,0002
0000,0001,-001,0001,0002,0002,0002,0001,0002
0000,0001,-001,0001,0002,0002,0002,0001,0002
0000,0000,-001,0001,0002,0002,0002,0000,0002
0000,0000,0000,0002,0002,0000,0001,0000,0001
0000,-001,0000,0002,0002,0001,0003,0001,0001
0000,-001,0000,0002,0002,0001,0003,0002,0001
0000,0001,0001,0003,0002,0001,0003,0001,0001
0001,0001,0001,0003,0001,0001,0002,-001,0001
0001,0002,0001,0003,0001,0001,0002,-001,0002
0001,-001,0000,0000,0002,0004,0001,0003,0002
0000,-001,0000,0000,0002,0004,0002,0003,0003
