delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0002,-001,0000,0000,0001,0000,0001,0001
0002,0002,-001,-001,0000,-002,0001,0001,0001
0002,0001,-001,-001,0000,-002,0002,0001,0001
0002,0001,-001,-001,0000,-002,0002,0001,0003
0003,0001,-001,0001,0000,-001,0002,0001,0003
0003,0001,-001,0001,0000,0001,0001,0001,-001
0003,0001,-001,0002,0000,0001,0001,0001,-001
0001,0002,0001,0000,0000,0001,0001,0002,-001
0001,0002,0001,0000,0000,0000,-001,0002,0000
0001,0002,0002,0000,0000,0000,-001,0002,0000
0001,0002,-001,0003,0002,0001,0003,0003,0001
0004,0003,0001,0003,0002,0003,0004,0004,0001
0007,0003,0001,0005,0002,0004,0012,0005,0001
0012,0006,0003,0010,0005,0004,0012,0007,0003
0018,0007,0003,0020,0008,0003,0016,0007,0003
0026,0008,0004,0031,0011,0003,0025,0007,0005
0026,0019,0004,0060,0017,0003,0033,0014,0005
0022,0019,0004,0060,0017,0003,0035,0014,0005
0012,0019,0004,0064,0017,0003,0035,0014,0005
0012,0019,0004,0064,0017,0003,0035,0014,0005
0012,0019,0004,0064,0017,0003,0039,0014,0005
0012,0019,0004,0062,0017,0003,0035,0014,0005
0014,0023,0004,0056,0023,0003,0035,0013,0005
0014,0023,0002,0043,0023,0003,0032,0013,0002
0012,0022,0003,0029,0022,0003,0028,0013,0002
0012,0018,0003,0027,0022,0005,0026,0012,0002
0012,0018,0003,0023,0020,0005,0021,0012,0002
0009,0017,0003,0023,0019,0005,0019,0012,0003
0009,0017,0004,0023,0019,0003,0019,0013,0003
0009,0017,0004,0023,0019,0003,0019,0013,0003
0009,0017,0004,0023,0019,0003,0019,0013,0003
0009,0017,0004,0023,0019,0003,0019,0013,0003
0009,0017,0004,0023,0019,0003,0019,0013,0003
0009,0017,0004,0023,0019,0003,0020,0013,0003
0009,0014,0004,0020,0016,0003,0016,0013,0004
0008,0012,0003,0016,0012,0006,0016,0010,0004
0008,0003,-001,0016,0007,0006,0013,0007,-001
0008,0003,-001,0013,0007,0006,0013,0007,-001
0008,0003,-001,0012,0007,0006,0013,0007,-001
0008,0003,-001,0012,0007,0006,0013,0007,-001
0008,0003,-001,0011,0007,0006,0013,0007,-001
0008,0003,-001,0011,0007,0006,0013,0007,-001
0006,0004,0001,0007,0005,0004,0011,0007,-001
0006,0004,0005,0006,0004,0004,0008,0002,0000
0006,0004,0005,-001,0004,0004,0001,0001,0000
0005,0004,0003,-001,0002,0001,0001,0001,0000
0002,0002,0003,0000,0002,0001,0001,0001,0000
0002,0002,0003,0000,0002,0000,0000,0001,0000
0002,0002,0003,0000,0002,0000,0000,0001,0002
0002,0001,0001,0001,0000,0000,0000,0001,0002
0002,0000,0001,0001,0000,0000,0000,0001,0002
0002,0000,0001,0001,0000,0001,0000,0001,0002
0004,-001,0001,0000,-001,0000,0000,0001,0002
0004,-001,0001,0000,-001,0000,-001,0001,0001
0003,-001,0001,0000,-001,-001,-001,0001,0001
