delta1,delta2,delta3,delta4
0015,0022,0034,0029,
0015,0022,0034,0029,
0022,0024,0043,0038,
0022,0024,0044,0038,
0022,0024,0044,0038,
0010,0023,0035,0037,
0010,0023,0034,0037,
0010,0023,0034,0037,
0007,0014,0017,0021,
0007,0010,0017,0019,
0007,0010,0017,0019,
0007,0001,0006,0004,
0007,0001,0006,0004,
0007,0001,0006,0004,
0007,0004,0005,0001,
0006,0004,0005,0001,
0006,0004,0005,0001,
0001,0001,0003,0002,
0001,0001,0003,0002,
0001,0001,0003,0002,
0002,0002,0000,-002,
0002,0002,0000,-002,
0002,0002,0000,-002,
0001,0002,-004,-002,
0001,0002,-004,-002,
0001,0002,-004,-002,
0001,0002,0001,0001,
0001,0002,0001,0001,
0001,0002,0001,0001,
0005,0000,0002,0000,
