delta1,delta2,delta3,delta4
0010,0016,0023,0028,
0010,0016,0023,0028,
0007,0012,0015,0017,
0007,0012,0015,0017,
0007,0012,0015,0017,
0007,0003,0010,0009,
0007,0003,0010,0009,
0007,0003,0010,0009,
0003,0001,0002,0001,
0003,0001,0002,0001,
0003,0001,0002,0001,
-003,0001,-002,0003,
-003,0001,-002,0003,
-003,0001,-002,0003,
-001,0004,0000,0004,
-001,0004,0000,0004,
-001,0004,0000,0004,
0003,0000,0005,0001,
0003,0000,0005,0001,
0003,0000,0005,0001,
0001,-003,-004,0001,
0001,-003,-004,0001,
0001,-003,-004,0001,
0000,0001,-005,0006,
0000,0001,-005,0006,
0000,0001,-005,0006,
0001,-003,-003,-001,
0001,-003,-003,-001,
0001,-003,-003,-001,
0004,0000,0002,0000,
