delta1,delta2,delta3,delta4
0015,0016,0028,0024,
0014,0028,0035,0038,
0014,0030,0035,0039,
0014,0030,0035,0039,
0016,0016,0033,0028,
0016,0016,0027,0028,
0016,0016,0027,0028,
0005,0011,0015,0016,
0005,0011,0015,0016,
0005,0011,0015,0016,
0007,0002,0006,0006,
0007,0002,0006,0006,
0007,0002,0006,0006,
0006,0004,0007,0000,
0006,0004,0007,0000,
0006,0004,0007,0000,
0004,-001,0004,0001,
0004,-001,0004,0001,
0004,-001,0004,0001,
0005,0005,-002,0005,
0005,0005,-002,0005,
0005,0005,-002,0005,
-002,0000,0002,0001,
-002,0000,0002,0001,
-002,0000,0002,0001,
0001,0004,-002,0002,
0001,0004,-002,0002,
0001,0004,-002,0002,
0003,0001,0004,0004,
0003,0001,0004,0004,
