delta1,delta2,delta3,delta4
0009,0020,0025,0028,
0009,0020,0025,0028,
0014,0016,0027,0021,
0014,0016,0027,0021,
0014,0016,0027,0021,
0007,0011,0014,0016,
0007,0011,0014,0016,
0007,0011,0014,0016,
0004,0006,0014,0006,
0004,0006,0010,0006,
0004,0006,0010,0006,
0001,0001,0005,0003,
0001,0001,0005,0003,
0001,0001,0005,0003,
0003,0001,0007,-004,
0003,0001,0007,-004,
0003,0001,0007,-004,
0002,0001,-002,0000,
0002,0001,-002,0000,
0002,0001,-002,0000,
-002,0000,-001,-001,
-002,0000,-001,-001,
-002,0000,-001,-001,
-004,0002,0002,0000,
-004,0002,0002,0000,
-004,0002,0002,0000,
0002,0005,0003,0002,
0002,0005,0003,0002,
0002,0005,0003,0002,
0000,0004,-002,0002,
