delta1,delta2,delta3,delta4
0010,0016,0024,0026,
0010,0016,0024,0026,
0009,0011,0018,0025,
0009,0011,0018,0025,
0009,0011,0018,0025,
0005,0008,0011,0016,
0005,0008,0010,0016,
0005,0008,0010,0016,
0005,0002,0004,0004,
0005,0002,0004,0004,
0005,0002,0004,0004,
0001,-001,-004,0005,
0001,-001,-004,0005,
0001,-001,-004,0005,
0004,0000,0002,0003,
0004,0000,0002,0003,
0004,0000,0002,0003,
0002,0000,0002,0003,
0002,0000,0002,0003,
0002,0000,0002,0003,
0005,0002,0002,0002,
0005,0002,0002,0002,
0005,0002,0002,0002,
0004,0001,0003,0007,
0004,0001,0003,0007,
0004,0001,0003,0007,
0003,0006,-003,0008,
0003,0006,-003,0008,
0003,0006,-003,0008,
-002,0004,-004,0005,
