delta1,delta2,delta3,delta4
0010,0019,0021,0028,
0012,0020,0030,0029,
0012,0020,0030,0029,
0012,0020,0030,0029,
0014,0016,0030,0029,
0013,0016,0028,0029,
0013,0016,0028,0029,
0008,0012,0013,0015,
0008,0012,0011,0015,
0008,0012,0011,0015,
0003,0003,0006,0004,
0003,0003,0006,0004,
0003,0003,0006,0004,
0002,0007,0005,0005,
0002,0007,0005,0005,
0002,0007,0005,0005,
0005,0001,0002,0002,
0005,0001,0002,0002,
0005,0001,0002,0002,
0005,0004,0005,0005,
0005,0004,0005,0005,
0005,0004,0005,0005,
-002,0005,0000,0004,
-002,0005,0000,0004,
-002,0005,0000,0004,
-001,0005,0003,0002,
-001,0005,0003,0002,
-001,0005,0003,0002,
0000,0007,0000,0004,
0000,0007,0000,0004,
