delta1,delta2,delta3,delta4
0020,0028,0037,0038,
0020,0028,0037,0038,
0023,0033,0047,0050,
0023,0033,0047,0050,
0023,0033,0047,0050,
0011,0021,0027,0036,
0011,0018,0027,0033,
0011,0018,0027,0033,
0008,0011,0008,0015,
0008,0008,0008,0015,
0008,0008,0008,0015,
0001,0003,0003,0008,
0001,0003,0003,0008,
0001,0003,0003,0008,
0000,0002,0000,0001,
0000,0002,0000,0001,
0000,0002,0000,0001,
0004,-002,0003,0000,
0004,-002,0003,0000,
0004,-002,0003,0000,
0003,0003,-001,0003,
0003,0003,-001,0003,
0003,0003,-001,0003,
0003,0004,-002,0002,
0003,0004,-002,0002,
0003,0004,-002,0002,
0006,0000,0004,-001,
0006,0000,0004,-001,
0006,0000,0004,-001,
0002,0001,0002,0001,
