delta1,delta2,delta3,delta4
0011,0016,0028,0021,
0011,0016,0028,0021,
0009,0017,0022,0023,
0009,0015,0022,0023,
0009,0015,0022,0023,
0004,0008,0010,0015,
0004,0008,0010,0015,
0004,0008,0010,0015,
0003,0007,0006,0008,
0003,0007,0006,0008,
0003,0007,0006,0008,
0003,0000,0006,0000,
0003,0000,0006,0000,
0003,0000,0006,0000,
-002,0003,-002,0002,
-002,0003,-002,0002,
-002,0003,-002,0002,
-002,0003,-002,0002,
-002,0003,-002,0002,
-002,0003,-002,0002,
0002,0002,0001,0001,
0002,0002,0001,0001,
0002,0002,0001,0001,
0004,0000,0002,0004,
0004,0000,0002,0004,
0004,0000,0002,0004,
0001,-001,0006,-004,
0001,-001,0006,-004,
0001,-001,0006,-004,
0002,0002,0007,0001,
