delta1,delta2,delta3,delta4
0006,0020,0022,0028,
0006,0020,0022,0028,
0013,0025,0035,0035,
0013,0025,0035,0035,
0013,0025,0035,0035,
0018,0025,0039,0035,
0018,0025,0039,0035,
0018,0025,0039,0035,
0013,0016,0029,0027,
0011,0013,0023,0027,
0011,0013,0023,0027,
0004,0004,0011,0009,
0004,0004,0011,0009,
0004,0004,0011,0009,
0004,0001,0007,0007,
0004,0001,0007,0007,
0004,0001,0007,0007,
0003,0003,-001,0003,
0003,0003,-001,0003,
0003,0003,-001,0003,
0000,-002,0003,0000,
0000,-002,0003,0000,
0000,-002,0003,0000,
0003,0001,0005,0001,
0003,0001,0005,0001,
0003,0001,0005,0001,
0000,0003,0002,0006,
0000,0004,0002,0006,
0000,0004,0002,0006,
-004,0003,0000,0006,
