delta1,delta2,delta3,delta4
0014,0019,0031,0028,
0013,0023,0042,0041,
0013,0023,0043,0041,
0013,0023,0043,0041,
0012,0030,0039,0040,
0012,0026,0039,0040,
0012,0026,0039,0040,
0008,0016,0020,0025,
0008,0016,0020,0025,
0008,0016,0020,0025,
0004,0003,0009,0008,
0004,0003,0009,0008,
0004,0003,0009,0008,
0002,0007,0002,0006,
0002,0007,0002,0006,
0002,0007,0002,0006,
-001,0004,0003,0002,
-001,0004,0003,0002,
-001,0004,0003,0002,
0002,-001,0003,0000,
0002,-001,0003,0000,
0002,-001,0003,0000,
0001,-001,0001,0001,
0001,-001,0001,0001,
0001,-001,0001,0001,
0001,0004,-003,0002,
0001,0004,-003,0002,
0001,0004,-003,0002,
0005,-003,0004,-004,
0005,-003,0004,-004,
