delta1,delta2,delta3,delta4
0015,0021,0026,0026,
0015,0021,0026,0026,
0014,0022,0039,0034,
0014,0022,0039,0034,
0014,0022,0039,0034,
0009,0016,0030,0027,
0009,0016,0027,0027,
0009,0016,0027,0027,
0009,0006,0011,0009,
0008,0006,0011,0009,
0008,0006,0011,0009,
0007,0000,0005,0003,
0007,0000,0005,0003,
0007,0000,0005,0003,
-003,0000,0002,0003,
-003,0000,0002,0003,
-003,0000,0002,0003,
-003,0002,0001,-003,
-003,0002,0001,-003,
-003,0002,0001,-003,
0001,0003,0004,0003,
0001,0003,0004,0003,
0001,0003,0004,0003,
-001,0000,0000,-003,
-001,0000,0000,-003,
-001,0000,0000,-003,
0004,0002,0002,0001,
0004,0002,0002,0001,
0004,0002,0002,0001,
0003,0002,-001,-002,
