delta1,delta2,delta3,delta4
0014,0023,0030,0030,
0014,0023,0030,0030,
0013,0023,0030,0039,
0013,0023,0030,0039,
0013,0023,0030,0039,
0010,0013,0020,0029,
0010,0013,0019,0026,
0009,0012,0018,0025,
0005,0007,0005,0010,
0005,0005,0005,0010,
0005,0005,0005,0010,
0006,0004,0005,0003,
0005,0004,0005,0003,
0005,0004,0005,0003,
-001,0002,-002,0007,
-001,0002,-002,0007,
-001,0002,-002,0007,
0002,0000,-002,0001,
0002,0000,-002,0001,
0002,0000,-002,0001,
0004,0001,-003,-001,
0004,0001,-003,-001,
0004,0001,-003,-001,
0006,-002,-003,0001,
0006,-002,-003,0001,
0006,-002,-003,0001,
-002,-001,-001,0006,
-002,-001,-001,0006,
-002,-001,-001,0006,
0004,-001,-002,0002,
