delta1,delta2,delta3,delta4
0009,0025,0031,0030,
0009,0025,0031,0030,
0018,0028,0044,0039,
0018,0028,0044,0039,
0018,0028,0044,0039,
0009,0015,0025,0027,
0009,0015,0025,0027,
0009,0015,0025,0027,
0005,0008,0009,0008,
0005,0008,0009,0008,
0005,0008,0009,0008,
0001,0002,-001,0006,
0001,0002,-001,0006,
0001,0002,-001,0006,
-002,0000,0000,-002,
-002,0000,0000,-002,
-002,0000,0000,-002,
-003,0000,0000,0000,
-003,0000,0000,0000,
-003,0000,0000,0000,
-003,0001,-001,0001,
-003,0001,-001,0001,
-003,0001,-001,0001,
-002,0004,-002,0000,
-002,0004,-002,0000,
-002,0004,-002,0000,
0002,0001,0003,0000,
0002,0001,0003,0000,
0002,0001,0003,0000,
0000,0002,0001,-003,
