delta1,delta2,delta3,delta4
0012,0024,0029,0032,
0012,0024,0029,0032,
0017,0031,0040,0041,
0017,0032,0047,0041,
0017,0032,0047,0041,
0017,0028,0045,0042,
0017,0028,0045,0042,
0017,0028,0045,0042,
0012,0019,0029,0030,
0012,0019,0029,0030,
0012,0019,0029,0030,
0006,0014,0013,0017,
0006,0012,0013,0017,
0006,0012,0013,0017,
0003,0008,0004,0009,
0003,0008,0004,0009,
0003,0008,0004,0009,
0005,0000,0004,0005,
0005,0000,0004,0005,
0005,0000,0004,0005,
0003,0003,0004,-001,
0003,0003,0004,-001,
0003,0003,0004,-001,
0000,0001,0005,0002,
0000,0001,0005,0002,
0000,0001,0005,0002,
-001,0003,-002,0001,
-001,0003,-002,0001,
-001,0003,-002,0001,
0000,0001,-001,0001,
