delta1,delta2,delta3,delta4
0011,0013,0028,0022,
0011,0013,0028,0022,
0008,0017,0023,0032,
0008,0017,0023,0032,
0008,0017,0023,0032,
0007,0010,0024,0019,
0006,0010,0024,0019,
0006,0010,0024,0019,
0004,0006,0009,0007,
0004,0006,0009,0007,
0004,0006,0009,0007,
0002,0001,0009,0004,
0002,0001,0009,0004,
0002,0001,0009,0004,
-003,0004,0002,0008,
-003,0004,0002,0008,
-003,0004,0002,0008,
-002,0001,0003,0004,
-002,0001,0003,0004,
-002,0001,0003,0004,
0000,0001,0000,0005,
0000,0001,0000,0005,
0000,0001,0000,0005,
0000,0004,0006,0006,
0000,0004,0006,0006,
0000,0004,0006,0006,
-003,0003,0003,0006,
-003,0003,0003,0006,
-003,0003,0003,0006,
0005,-002,0006,-002,
