delta1,delta2,delta3,delta4
0013,0022,0029,0027,
0013,0022,0029,0027,
0009,0020,0028,0035,
0009,0020,0028,0035,
0009,0020,0028,0035,
0012,0010,0021,0020,
0011,0010,0018,0020,
0011,0010,0018,0020,
0005,0006,0006,0004,
0005,0006,0006,0004,
0005,0006,0006,0004,
0006,0003,0006,0004,
0006,0003,0006,0004,
0006,0003,0006,0004,
0003,0001,0000,0002,
0003,0001,0000,0002,
0003,0001,0000,0002,
0002,0002,0000,0000,
0002,0002,0000,0000,
0002,0002,0000,0000,
-001,0001,-001,0000,
-001,0001,-001,0000,
-001,0001,-001,0000,
0005,-001,0003,0000,
0005,-001,0004,0000,
0005,-001,0004,0000,
0002,0000,-008,0000,
0002,0000,-008,0000,
0002,0000,-008,0000,
0002,0003,-002,0007,
