delta1,delta2,delta3,delta4
0013,0019,0027,0030,
0013,0019,0027,0030,
0013,0028,0031,0040,
0013,0026,0031,0040,
0013,0026,0031,0040,
0011,0012,0021,0023,
0011,0012,0019,0023,
0011,0012,0019,0023,
0004,0003,0008,0010,
0004,0003,0008,0010,
0004,0003,0008,0010,
0004,0006,0001,0007,
0004,0008,0001,0007,
0004,0008,0001,0007,
0003,0005,0000,0007,
0003,0005,0000,0007,
0003,0005,0000,0007,
0001,0006,-001,0007,
0001,0006,-001,0007,
0001,0006,-001,0007,
0002,0006,0001,0008,
0002,0006,0001,0008,
0001,0005,0000,0007,
0006,0002,0003,0003,
0006,0002,0003,0003,
0006,0002,0003,0003,
0001,0007,0001,0009,
0001,0002,0001,0009,
0001,0002,0001,0009,
0001,0001,-003,0001,
