delta0,delta1,delta2,delta3,delta4
0128,0164,0171,0290,0288
0128,0164,0171,0295,0294
0128,0164,0171,0295,0294
0131,0166,0174,0308,0307
0131,0166,0174,0308,0308
0131,0166,0174,0308,0308
0145,0181,0183,0321,0320
0145,0181,0187,0330,0340
0145,0181,0187,0345,0340
0154,0198,0207,0352,0359
0166,0200,0215,0379,0401
0166,0200,0215,0379,0401
0176,0211,0222,0405,0417
0176,0211,0222,0405,0417
0176,0211,0222,0405,0417
0181,0216,0233,0417,0434
0181,0216,0233,0417,0435
0181,0216,0233,0417,0435
0184,0218,0235,0415,0435
0184,0218,0235,0415,0435
0184,0218,0235,0415,0435
0187,0214,0234,0412,0425
0187,0214,0234,0412,0425
0187,0214,0234,0412,0425
0177,0209,0226,0406,0413
0177,0209,0226,0402,0413
0177,0209,0226,0402,0413
0165,0202,0205,0368,0369
0165,0202,0205,0360,0365
0165,0202,0205,0360,0365
