delta0,delta1,delta2,delta3,delta4
0084,0083,0122,0193,0186
0084,0083,0122,0193,0186
0088,0079,0122,0191,0186
0088,0079,0122,0191,0186
0088,0079,0122,0191,0186
0090,0076,0123,0190,0184
0090,0076,0123,0190,0184
0090,0076,0123,0190,0184
0085,0075,0123,0191,0183
0085,0075,0123,0191,0183
0085,0075,0123,0191,0183
0087,0077,0123,0188,0186
0087,0077,0123,0188,0186
0087,0077,0123,0188,0186
0088,0074,0121,0193,0183
0088,0074,0121,0193,0183
0088,0074,0121,0193,0183
0085,0080,0121,0197,0189
0085,0080,0121,0197,0189
0085,0080,0121,0197,0189
0087,0076,0121,0194,0189
0087,0076,0121,0194,0189
0087,0076,0121,0194,0189
0086,0081,0122,0196,0188
0086,0081,0122,0196,0188
0086,0081,0122,0196,0188
0088,0082,0120,0201,0188
0088,0082,0120,0201,0188
0088,0082,0120,0201,0188
0092,0080,0126,0200,0195
