delta0,delta1,delta2,delta3,delta4
0121,0121,0166,0276,0260
0121,0121,0166,0276,0260
0121,0121,0162,0276,0258
0118,0119,0158,0278,0255
0118,0119,0158,0278,0255
0118,0119,0158,0278,0255
0115,0117,0159,0269,0248
0115,0117,0159,0269,0248
0118,0117,0163,0272,0257
0121,0122,0163,0275,0261
0121,0122,0164,0284,0268
0122,0122,0164,0284,0268
0124,0125,0167,0289,0266
0125,0125,0167,0286,0266
0125,0125,0167,0286,0266
0119,0120,0157,0269,0256
0117,0118,0157,0266,0252
0116,0118,0157,0266,0252
0109,0107,0150,0248,0233
0107,0107,0146,0242,0231
0107,0107,0143,0241,0225
0100,0102,0137,0229,0212
0100,0102,0137,0229,0212
0100,0101,0137,0232,0212
0103,0104,0141,0236,0223
0104,0104,0141,0236,0223
0104,0105,0141,0238,0223
0109,0107,0144,0247,0235
0111,0107,0144,0252,0235
0111,0109,0150,0254,0235
