delta0,delta1,delta2,delta3,delta4
0101,0085,0122,0194,0179
0101,0085,0122,0194,0179
0095,0085,0118,0191,0173
0095,0085,0118,0191,0173
0099,0085,0116,0191,0173
0099,0087,0121,0192,0177
0099,0088,0121,0197,0177
0099,0088,0122,0197,0177
0100,0090,0122,0195,0178
0100,0090,0122,0195,0178
0101,0090,0120,0195,0178
0101,0093,0126,0195,0184
0101,0092,0124,0195,0184
0101,0092,0124,0195,0184
0096,0080,0113,0184,0166
0092,0080,0113,0183,0166
0089,0080,0113,0183,0166
0080,0071,0108,0167,0144
0080,0071,0103,0161,0144
0078,0071,0101,0160,0144
0070,0064,0095,0146,0133
0070,0064,0095,0146,0133
0070,0064,0095,0146,0133
0068,0064,0095,0146,0133
0068,0064,0095,0146,0133
0068,0064,0090,0146,0133
0068,0064,0090,0144,0132
0068,0064,0091,0144,0132
0068,0064,0091,0144,0132
0071,0063,0093,0145,0135
