delta0,delta1,delta2,delta3,delta4
0199,0251,0225,0311,0261
0199,0251,0225,0311,0261
0199,0251,0225,0311,0261
0200,0250,0222,0316,0262
0200,0250,0222,0317,0262
0200,0250,0222,0317,0262
0199,0252,0226,0308,0259
0199,0252,0226,0308,0259
0199,0252,0226,0308,0259
0202,0249,0223,0310,0264
0202,0249,0223,0310,0264
0202,0249,0223,0310,0264
0200,0252,0225,0312,0263
0200,0252,0225,0312,0263
0200,0252,0225,0312,0263
0205,0251,0226,0317,0269
0205,0251,0226,0318,0269
0205,0251,0226,0318,0269
0201,0258,0229,0316,0267
0201,0258,0230,0316,0267
0201,0258,0230,0316,0267
0206,0256,0228,0321,0270
0206,0256,0228,0324,0270
0206,0256,0228,0324,0270
0203,0257,0229,0315,0264
0203,0257,0229,0315,0264
0203,0257,0229,0315,0264
0207,0253,0230,0319,0269
0207,0253,0230,0319,0269
0207,0253,0230,0319,0269
