delta0,delta1,delta2,delta3,delta4
0083,0076,0104,0166,0157
0082,0077,0103,0172,0158
0082,0077,0103,0174,0158
0085,0077,0109,0174,0158
0085,0080,0110,0176,0164
0085,0080,0111,0178,0164
0087,0080,0111,0178,0164
0091,0082,0114,0183,0172
0091,0082,0115,0183,0172
0091,0082,0115,0183,0172
0093,0083,0116,0184,0175
0093,0084,0116,0187,0175
0096,0084,0116,0187,0175
0096,0083,0118,0190,0175
0096,0083,0118,0188,0175
0095,0083,0118,0188,0175
0094,0084,0114,0186,0174
0094,0084,0114,0186,0174
0094,0084,0114,0186,0174
0097,0085,0117,0188,0176
0097,0088,0117,0190,0176
0097,0088,0117,0190,0176
0096,0083,0115,0188,0172
0096,0083,0115,0188,0172
0095,0083,0115,0188,0172
0094,0081,0113,0186,0175
0094,0081,0113,0186,0175
0097,0081,0113,0186,0175
0097,0079,0115,0186,0175
0097,0079,0115,0188,0175
