delta0,delta1,delta2,delta3,delta4
0072,0069,0109,0183,0182
0078,0066,0105,0176,0181
0078,0066,0105,0176,0181
0078,0066,0105,0176,0181
0078,0069,0110,0183,0188
0078,0069,0110,0183,0188
0078,0069,0110,0183,0188
0076,0067,0106,0188,0188
0076,0067,0106,0188,0188
0076,0067,0106,0188,0188
0079,0067,0112,0188,0190
0079,0067,0112,0188,0190
0079,0067,0112,0188,0190
0074,0066,0105,0184,0185
0074,0066,0105,0184,0185
0074,0066,0105,0184,0185
0075,0066,0107,0180,0186
0075,0066,0107,0180,0186
0075,0066,0107,0180,0186
0074,0066,0107,0183,0185
0074,0066,0107,0183,0185
0074,0066,0107,0183,0185
0078,0067,0109,0186,0191
0078,0067,0109,0186,0191
0078,0067,0109,0186,0191
0079,0067,0110,0187,0190
0079,0067,0110,0187,0190
0079,0067,0110,0187,0190
0076,0067,0105,0187,0187
0076,0067,0105,0187,0187
