delta0,delta1,delta2,delta3,delta4
0109,0097,0157,0245,0227
0112,0098,0153,0241,0228
0112,0098,0153,0241,0228
0112,0098,0153,0241,0228
0109,0095,0154,0242,0227
0109,0095,0154,0242,0227
0109,0095,0154,0242,0227
0107,0096,0158,0244,0227
0107,0096,0158,0244,0227
0107,0096,0158,0244,0227
0111,0098,0159,0245,0230
0111,0098,0159,0245,0230
0111,0098,0159,0245,0230
0112,0097,0158,0246,0227
0112,0097,0158,0246,0227
0112,0097,0158,0246,0227
0113,0100,0160,0245,0229
0113,0100,0160,0245,0229
0113,0100,0160,0245,0229
0110,0096,0159,0245,0225
0110,0096,0159,0245,0225
0110,0096,0159,0245,0225
0111,0093,0152,0236,0228
0111,0093,0152,0236,0228
0111,0093,0152,0236,0228
0110,0096,0150,0235,0223
0110,0096,0150,0235,0223
0110,0096,0150,0235,0223
0110,0100,0155,0241,0227
0110,0100,0155,0241,0227
