delta0,delta1,delta2,delta3,delta4
0151,0167,0173,0276,0252
0135,0156,0161,0253,0232
0135,0156,0161,0251,0227
0135,0156,0161,0251,0227
0131,0150,0156,0245,0223
0131,0150,0156,0245,0223
0131,0150,0156,0245,0223
0130,0156,0157,0253,0224
0130,0156,0157,0253,0224
0130,0156,0157,0253,0224
0139,0160,0167,0260,0239
0139,0160,0167,0265,0242
0139,0160,0167,0269,0242
0146,0167,0175,0282,0258
0146,0167,0177,0282,0258
0146,0167,0177,0282,0258
0139,0165,0166,0270,0243
0139,0165,0166,0270,0243
0139,0165,0166,0270,0243
0131,0156,0159,0255,0230
0131,0156,0159,0255,0230
0131,0156,0159,0255,0230
0128,0150,0152,0246,0225
0128,0150,0152,0246,0225
0128,0150,0152,0246,0225
0125,0148,0152,0242,0217
0125,0148,0152,0242,0217
0125,0148,0152,0242,0217
0123,0145,0150,0234,0212
0123,0145,0150,0234,0212
