delta0,delta1,delta2,delta3,delta4
0120,0119,0160,0272,0257
0117,0119,0160,0272,0257
0117,0117,0160,0269,0257
0114,0116,0159,0266,0250
0114,0116,0159,0266,0250
0114,0116,0159,0266,0251
0112,0114,0156,0266,0254
0112,0114,0156,0266,0254
0116,0114,0158,0266,0254
0116,0118,0158,0270,0256
0116,0118,0158,0270,0256
0117,0118,0159,0270,0261
0119,0117,0160,0275,0261
0119,0117,0160,0275,0261
0119,0118,0160,0275,0262
0122,0120,0162,0277,0270
0122,0120,0162,0277,0270
0122,0120,0162,0277,0270
0119,0125,0166,0280,0269
0119,0124,0165,0280,0268
0116,0124,0165,0280,0266
0113,0119,0161,0272,0256
0113,0119,0161,0272,0256
0117,0119,0162,0272,0261
0120,0122,0164,0276,0266
0120,0122,0164,0276,0266
0120,0122,0164,0276,0266
0119,0115,0158,0268,0256
0117,0115,0158,0268,0256
0117,0115,0158,0268,0256
