delta0,delta1,delta2,delta3,delta4
0174,0182,0219,0322,0312
0174,0182,0219,0322,0312
0178,0183,0220,0329,0320
0179,0186,0223,0330,0320
0179,0186,0223,0330,0320
0184,0195,0231,0339,0330
0185,0195,0231,0339,0330
0185,0195,0231,0339,0330
0181,0185,0221,0331,0318
0181,0185,0221,0330,0318
0181,0185,0221,0330,0318
0180,0182,0216,0330,0320
0180,0182,0216,0330,0321
0180,0182,0216,0330,0321
0184,0190,0223,0338,0326
0184,0190,0223,0338,0326
0184,0190,0223,0338,0326
0183,0187,0220,0333,0325
0183,0187,0220,0333,0325
0183,0187,0220,0333,0325
0184,0185,0219,0332,0324
0184,0185,0219,0332,0324
0184,0185,0219,0332,0324
0185,0185,0218,0331,0320
0185,0185,0218,0331,0320
0185,0185,0218,0331,0320
0186,0190,0223,0338,0327
0186,0190,0223,0338,0329
0186,0190,0223,0338,0329
0187,0190,0221,0338,0328
