delta0,delta1,delta2,delta3,delta4
0093,0081,0115,0183,0171
0093,0084,0113,0180,0171
0093,0082,0113,0180,0170
0090,0082,0113,0180,0170
0090,0077,0114,0176,0167
0090,0077,0114,0176,0167
0090,0077,0114,0176,0167
0087,0077,0109,0175,0159
0087,0078,0109,0175,0159
0087,0078,0109,0175,0159
0087,0078,0111,0175,0165
0087,0078,0111,0175,0166
0086,0078,0111,0175,0166
0087,0078,0110,0183,0169
0087,0078,0110,0184,0169
0092,0078,0109,0184,0169
0092,0082,0114,0184,0173
0092,0082,0114,0184,0173
0092,0082,0115,0184,0173
0094,0081,0115,0188,0173
0094,0081,0115,0188,0173
0094,0081,0114,0188,0173
0094,0081,0115,0187,0173
0094,0081,0115,0185,0173
0093,0081,0115,0185,0173
0089,0080,0113,0180,0168
0089,0080,0113,0178,0168
0089,0080,0113,0178,0168
0088,0079,0107,0177,0161
0088,0079,0107,0175,0161
