delta0,delta1,delta2,delta3,delta4
0167,0168,0194,0319,0297
0170,0170,0197,0325,0303
0172,0172,0201,0325,0303
0174,0174,0204,0322,0306
0174,0174,0205,0322,0306
0174,0174,0205,0322,0306
0173,0173,0198,0320,0299
0172,0173,0198,0320,0299
0172,0173,0198,0320,0299
0170,0172,0193,0315,0293
0170,0172,0193,0315,0293
0170,0172,0193,0315,0293
0166,0164,0191,0305,0286
0166,0164,0191,0305,0286
0166,0164,0192,0305,0286
0161,0164,0193,0313,0287
0161,0164,0193,0313,0287
0161,0164,0193,0313,0287
0165,0167,0197,0314,0292
0165,0167,0197,0314,0292
0165,0167,0197,0314,0292
0164,0164,0192,0312,0287
0161,0164,0192,0312,0287
0161,0164,0190,0312,0287
0145,0154,0184,0292,0267
0145,0154,0184,0290,0267
0145,0154,0179,0289,0267
0144,0146,0175,0279,0252
0144,0146,0175,0279,0252
0144,0146,0172,0279,0252
