delta0,delta1,delta2,delta3,delta4
0083,0073,0115,0185,0177
0083,0073,0115,0185,0177
0086,0076,0120,0183,0178
0086,0076,0120,0183,0178
0086,0076,0120,0183,0178
0083,0074,0116,0187,0177
0083,0074,0116,0187,0177
0083,0074,0116,0187,0177
0083,0074,0117,0186,0177
0083,0074,0117,0186,0177
0083,0074,0117,0186,0177
0086,0072,0119,0183,0182
0086,0072,0119,0183,0182
0086,0072,0119,0183,0182
0083,0073,0119,0181,0178
0083,0073,0119,0181,0178
0083,0073,0119,0181,0178
0082,0076,0115,0186,0179
0082,0076,0115,0186,0179
0082,0076,0115,0186,0179
0084,0078,0117,0185,0176
0084,0078,0117,0185,0176
0084,0078,0117,0185,0176
0085,0076,0116,0190,0181
0085,0076,0116,0190,0181
0085,0076,0116,0190,0181
0086,0073,0121,0186,0185
0086,0073,0121,0186,0185
0086,0073,0121,0186,0185
0083,0079,0119,0187,0178
