delta0,delta1,delta2,delta3,delta4
0098,0086,0141,0226,0211
0096,0085,0144,0228,0212
0096,0085,0144,0228,0212
0096,0085,0144,0228,0212
0101,0087,0145,0228,0218
0101,0087,0145,0228,0218
0101,0087,0145,0228,0218
0100,0087,0140,0225,0216
0100,0087,0140,0225,0216
0100,0087,0140,0225,0216
0099,0084,0142,0227,0211
0099,0084,0142,0227,0211
0099,0084,0142,0227,0211
0095,0089,0143,0225,0215
0095,0089,0143,0225,0215
0095,0089,0143,0225,0215
0106,0091,0145,0230,0217
0106,0091,0145,0230,0217
0106,0091,0145,0230,0217
0102,0094,0146,0232,0222
0102,0094,0146,0232,0222
0102,0094,0146,0232,0222
0100,0088,0149,0235,0227
0100,0088,0149,0235,0227
0100,0088,0149,0235,0227
0103,0091,0148,0235,0229
0103,0091,0148,0235,0229
0103,0091,0148,0235,0229
0103,0093,0148,0239,0226
0103,0093,0148,0239,0226
