delta0,delta1,delta2,delta3,delta4
0150,0109,0158,0253,0225
0154,0116,0165,0253,0228
0163,0124,0170,0279,0252
0189,0135,0194,0307,0282
0202,0142,0196,0326,0293
0218,0155,0213,0342,0315
0222,0159,0219,0356,0326
0226,0164,0222,0361,0334
0240,0170,0222,0366,0338
0240,0170,0222,0366,0338
0226,0170,0220,0356,0331
0216,0169,0215,0355,0331
0211,0169,0212,0339,0317
0191,0154,0195,0318,0288
0186,0151,0188,0302,0274
0184,0148,0187,0296,0272
0172,0142,0180,0285,0262
0169,0142,0180,0285,0262
0168,0142,0179,0290,0264
0164,0142,0183,0291,0268
0164,0142,0183,0300,0272
0165,0148,0188,0318,0292
0168,0148,0194,0321,0297
0168,0148,0196,0327,0298
0168,0153,0204,0333,0300
0173,0155,0204,0340,0305
0173,0155,0204,0341,0305
0173,0155,0207,0341,0305
0161,0154,0207,0337,0301
0161,0154,0203,0330,0301
