delta0,delta1,delta2,delta3,delta4
0245,0265,0292,0449,0444
0249,0262,0291,0453,0442
0249,0262,0291,0454,0442
0249,0262,0291,0454,0442
0246,0258,0286,0449,0439
0246,0258,0286,0444,0437
0246,0258,0286,0444,0437
0241,0258,0288,0440,0427
0241,0258,0288,0440,0427
0241,0258,0288,0440,0427
0238,0255,0278,0436,0426
0238,0255,0278,0436,0426
0238,0255,0278,0436,0426
0231,0252,0278,0422,0413
0231,0251,0278,0422,0413
0231,0251,0278,0422,0413
0226,0245,0272,0419,0404
0226,0245,0272,0419,0404
0226,0245,0272,0419,0404
0229,0241,0270,0419,0406
0229,0241,0270,0419,0404
0229,0241,0270,0419,0404
0220,0238,0265,0408,0395
0220,0238,0265,0408,0390
0220,0238,0265,0408,0390
0219,0231,0261,0400,0382
0219,0231,0261,0400,0382
0219,0231,0261,0400,0382
0214,0230,0258,0394,0376
0214,0230,0258,0394,0376
