delta0,delta1,delta2,delta3,delta4
0211,0287,0220,0273,0238
0212,0287,0220,0273,0243
0212,0287,0220,0272,0243
0212,0287,0220,0272,0243
0210,0292,0221,0269,0237
0210,0292,0221,0269,0237
0210,0292,0221,0269,0237
0213,0287,0220,0275,0239
0213,0287,0220,0273,0239
0213,0287,0220,0273,0239
0212,0287,0218,0267,0237
0212,0287,0218,0267,0237
0212,0287,0218,0267,0237
0208,0290,0223,0263,0234
0208,0290,0224,0263,0234
0208,0290,0224,0263,0234
0207,0284,0219,0262,0234
0207,0284,0219,0262,0234
0207,0284,0219,0262,0234
0210,0287,0220,0270,0235
0210,0287,0220,0271,0239
0210,0287,0220,0271,0239
0209,0290,0222,0270,0234
0209,0290,0222,0270,0234
0209,0290,0222,0270,0234
0212,0294,0221,0266,0239
0212,0294,0221,0266,0239
0212,0294,0221,0266,0239
0211,0297,0225,0269,0238
0211,0297,0225,0269,0238
