delta0,delta1,delta2,delta3,delta4
0073,0069,0109,0189,0189
0073,0069,0109,0189,0189
0075,0070,0103,0187,0187
0075,0070,0103,0187,0187
0075,0070,0103,0187,0187
0072,0066,0104,0184,0184
0072,0066,0104,0184,0184
0072,0066,0104,0184,0184
0075,0068,0105,0191,0186
0075,0068,0105,0191,0186
0075,0068,0105,0191,0186
0074,0064,0106,0190,0188
0074,0064,0106,0190,0188
0074,0064,0106,0190,0188
0080,0067,0109,0191,0198
0080,0067,0109,0191,0198
0080,0067,0109,0191,0198
0076,0067,0109,0188,0196
0076,0067,0109,0188,0196
0076,0067,0109,0188,0196
0075,0063,0106,0184,0188
0075,0063,0106,0184,0188
0075,0063,0106,0184,0188
0074,0067,0106,0186,0187
0074,0067,0106,0186,0187
0074,0067,0106,0186,0187
0073,0066,0105,0189,0186
0073,0066,0105,0189,0186
0073,0066,0105,0189,0186
0074,0067,0102,0187,0184
