delta0,delta1,delta2,delta3,delta4
0098,0084,0115,0187,0174
0098,0084,0115,0187,0174
0091,0084,0115,0187,0174
0088,0080,0112,0186,0168
0088,0080,0112,0182,0168
0087,0080,0112,0182,0168
0087,0079,0112,0182,0164
0087,0079,0111,0180,0164
0083,0079,0111,0180,0164
0086,0080,0108,0174,0157
0086,0080,0108,0174,0157
0086,0080,0108,0174,0157
0086,0077,0108,0175,0161
0086,0077,0108,0175,0161
0086,0077,0108,0175,0161
0084,0077,0105,0177,0162
0084,0077,0105,0177,0162
0086,0077,0105,0177,0162
0086,0078,0105,0174,0159
0086,0078,0105,0174,0159
0083,0078,0107,0174,0159
0086,0076,0107,0174,0162
0086,0076,0107,0174,0162
0086,0076,0107,0174,0162
0085,0077,0110,0173,0160
0085,0077,0110,0173,0160
0086,0077,0110,0173,0160
0086,0077,0108,0181,0166
0086,0077,0108,0182,0166
0087,0077,0108,0182,0166
