delta0,delta1,delta2,delta3,delta4
0210,0230,0253,0387,0365
0211,0225,0248,0392,0361
0210,0225,0248,0389,0361
0210,0225,0248,0389,0361
0206,0225,0247,0380,0352
0206,0225,0247,0380,0352
0206,0225,0247,0380,0352
0209,0226,0251,0386,0355
0209,0226,0252,0386,0355
0209,0226,0252,0386,0355
0209,0228,0252,0387,0359
0212,0228,0252,0387,0359
0212,0228,0252,0387,0359
0209,0224,0250,0388,0357
0209,0224,0250,0387,0357
0209,0224,0250,0387,0357
0208,0225,0247,0384,0355
0208,0225,0247,0384,0355
0208,0225,0247,0384,0355
0207,0214,0241,0375,0344
0202,0214,0241,0375,0344
0202,0214,0241,0375,0344
0202,0216,0238,0374,0340
0207,0216,0238,0372,0340
0207,0216,0238,0372,0340
0199,0214,0242,0366,0331
0199,0214,0242,0366,0331
0199,0214,0242,0366,0331
0200,0212,0236,0362,0328
0200,0212,0236,0362,0328
