delta0,delta1,delta2,delta3,delta4
0147,0174,0190,0332,0330
0147,0174,0190,0332,0330
0144,0172,0188,0328,0333
0144,0172,0188,0328,0333
0144,0172,0188,0328,0333
0142,0176,0185,0325,0323
0142,0176,0185,0324,0320
0142,0176,0185,0324,0320
0140,0168,0180,0308,0306
0140,0168,0180,0308,0306
0140,0168,0180,0308,0306
0132,0169,0173,0299,0297
0132,0169,0173,0299,0297
0132,0169,0173,0299,0297
0132,0162,0175,0302,0302
0132,0162,0175,0302,0302
0132,0162,0175,0302,0302
0130,0161,0170,0292,0291
0130,0161,0170,0292,0291
0130,0161,0170,0292,0291
0131,0163,0174,0298,0292
0131,0163,0174,0303,0297
0133,0163,0176,0305,0297
0137,0167,0182,0317,0313
0137,0167,0184,0322,0327
0140,0168,0188,0334,0327
0148,0185,0194,0342,0340
0153,0187,0207,0365,0362
0156,0187,0212,0375,0383
0164,0192,0214,0381,0393
