delta0,delta1,delta2,delta3,delta4
0085,0073,0121,0181,0177
0085,0073,0121,0181,0177
0079,0071,0114,0180,0172
0079,0071,0114,0180,0172
0079,0071,0114,0180,0172
0083,0080,0116,0186,0176
0083,0080,0116,0186,0176
0083,0080,0116,0186,0176
0089,0075,0119,0182,0176
0089,0075,0119,0182,0176
0089,0075,0119,0182,0176
0089,0077,0121,0184,0179
0089,0077,0121,0184,0179
0089,0077,0121,0184,0179
0082,0077,0119,0189,0178
0082,0077,0119,0189,0178
0082,0077,0119,0189,0178
0084,0081,0120,0191,0176
0084,0081,0120,0191,0176
0084,0081,0120,0191,0176
0087,0075,0122,0184,0184
0087,0075,0122,0184,0184
0087,0074,0122,0184,0184
0087,0079,0119,0186,0176
0087,0079,0119,0186,0176
0087,0079,0119,0186,0176
0086,0082,0119,0192,0176
0086,0082,0119,0192,0176
0086,0082,0119,0192,0176
0084,0083,0119,0189,0177
