delta0,delta1,delta2,delta3,delta4
0083,0074,0100,0166,0152
0083,0074,0100,0166,0152
0084,0077,0106,0166,0154
0084,0076,0106,0166,0154
0084,0076,0106,0166,0154
0081,0074,0102,0167,0152
0081,0074,0102,0167,0152
0082,0074,0101,0167,0152
0082,0074,0103,0166,0150
0082,0074,0103,0166,0150
0082,0074,0103,0166,0150
0083,0077,0102,0168,0152
0083,0078,0102,0168,0152
0085,0078,0102,0168,0152
0087,0078,0108,0170,0159
0087,0079,0108,0170,0159
0087,0079,0108,0170,0159
0087,0079,0111,0174,0160
0087,0079,0111,0179,0160
0087,0077,0111,0179,0160
0087,0076,0105,0175,0158
0087,0076,0105,0169,0158
0087,0076,0105,0169,0158
0087,0078,0108,0169,0153
0087,0078,0108,0170,0153
0087,0078,0108,0170,0153
0087,0078,0103,0167,0153
0085,0078,0103,0167,0153
0082,0078,0103,0167,0153
0083,0076,0104,0164,0151
