delta0,delta1,delta2,delta3,delta4
0187,0190,0221,0338,0328
0187,0192,0225,0337,0329
0187,0192,0225,0337,0329
0187,0192,0225,0337,0329
0187,0193,0229,0345,0336
0193,0193,0229,0346,0336
0193,0193,0229,0346,0336
0194,0204,0236,0355,0348
0198,0208,0237,0357,0349
0198,0208,0237,0357,0349
0202,0215,0247,0370,0365
0208,0215,0247,0380,0372
0208,0215,0247,0380,0372
0208,0213,0246,0381,0373
0210,0213,0246,0381,0373
0210,0213,0246,0381,0373
0211,0219,0249,0381,0381
0209,0219,0249,0386,0383
0209,0219,0249,0386,0383
0209,0222,0254,0391,0386
0213,0222,0254,0391,0386
0213,0222,0254,0391,0386
0208,0218,0246,0383,0376
0208,0218,0246,0383,0376
0208,0218,0246,0383,0376
0206,0222,0252,0380,0374
0206,0222,0253,0380,0374
0206,0222,0253,0380,0374
0214,0227,0253,0385,0382
0214,0227,0258,0387,0382
