delta0,delta1,delta2,delta3,delta4
0080,0068,0113,0204,0215
0080,0068,0113,0204,0215
0080,0068,0113,0204,0215
0079,0074,0114,0207,0213
0079,0074,0114,0207,0213
0079,0074,0114,0207,0213
0078,0073,0114,0207,0212
0078,0073,0114,0207,0212
0078,0073,0114,0207,0212
0078,0072,0113,0203,0212
0078,0072,0113,0203,0212
0078,0072,0113,0203,0212
0080,0067,0114,0203,0209
0080,0067,0114,0203,0209
0080,0067,0114,0203,0209
0082,0067,0115,0201,0214
0082,0067,0115,0201,0214
0082,0067,0115,0201,0214
0081,0071,0113,0204,0203
0081,0071,0113,0204,0203
0081,0071,0113,0204,0203
0078,0068,0112,0200,0208
0078,0068,0112,0200,0208
0078,0068,0112,0200,0208
0079,0068,0115,0202,0212
0079,0068,0115,0202,0212
0079,0068,0115,0202,0212
0083,0069,0117,0208,0213
0083,0069,0117,0208,0213
0083,0069,0117,0208,0213
