delta0,delta1,delta2,delta3,delta4
0192,0228,0214,0313,0266
0192,0228,0214,0313,0266
0195,0232,0219,0312,0262
0195,0232,0219,0312,0262
0195,0232,0219,0312,0262
0192,0229,0215,0310,0264
0192,0229,0215,0310,0264
0192,0229,0215,0310,0264
0192,0228,0217,0314,0266
0192,0228,0217,0314,0266
0192,0228,0217,0314,0266
0197,0238,0223,0319,0270
0197,0238,0227,0320,0272
0197,0238,0227,0320,0272
0199,0240,0222,0320,0274
0199,0240,0222,0320,0274
0199,0240,0222,0320,0274
0200,0235,0220,0319,0269
0195,0235,0220,0319,0269
0195,0235,0220,0319,0269
0195,0235,0224,0317,0272
0195,0235,0224,0317,0272
0195,0235,0224,0317,0272
0198,0232,0220,0316,0266
0198,0232,0220,0316,0266
0198,0232,0220,0316,0266
0200,0238,0221,0317,0271
0200,0238,0221,0321,0273
0200,0238,0221,0321,0273
0198,0238,0223,0322,0274
