delta0,delta1,delta2,delta3,delta4
0108,0085,0123,0187,0165
0112,0085,0123,0187,0165
0112,0090,0124,0187,0170
0112,0092,0124,0192,0170
0122,0092,0133,0194,0174
0127,0095,0136,0199,0181
0141,0103,0144,0217,0194
0160,0112,0159,0235,0215
0160,0112,0159,0235,0215
0160,0112,0159,0235,0215
0160,0128,0159,0235,0215
0189,0131,0173,0263,0242
0202,0137,0185,0283,0255
0218,0138,0191,0283,0256
0219,0142,0198,0287,0270
0228,0142,0198,0289,0273
0242,0147,0203,0300,0276
0244,0155,0210,0303,0285
0245,0155,0210,0303,0285
0245,0155,0210,0306,0285
0244,0146,0204,0306,0282
0232,0145,0199,0292,0274
0225,0143,0197,0289,0266
0201,0124,0176,0259,0237
0184,0120,0167,0250,0228
0172,0117,0164,0244,0221
0150,0105,0153,0228,0204
0150,0105,0153,0228,0204
0149,0105,0153,0229,0204
0149,0104,0153,0232,0208
