delta0,delta1,delta2,delta3,delta4
0098,0084,0136,0211,0196
0098,0084,0136,0211,0196
0098,0084,0136,0211,0196
0092,0082,0138,0210,0199
0092,0082,0138,0210,0199
0092,0082,0138,0210,0199
0097,0083,0138,0212,0200
0097,0083,0138,0212,0200
0097,0083,0138,0212,0200
0097,0082,0137,0215,0209
0097,0082,0137,0215,0209
0097,0082,0137,0215,0209
0098,0085,0139,0216,0201
0098,0085,0139,0216,0201
0098,0085,0139,0216,0201
0100,0083,0143,0216,0200
0100,0083,0143,0216,0200
0100,0083,0143,0216,0200
0099,0086,0138,0217,0199
0099,0086,0138,0217,0199
0099,0086,0138,0217,0199
0097,0084,0144,0216,0203
0097,0084,0144,0216,0203
0097,0084,0144,0216,0203
0096,0087,0138,0215,0206
0096,0087,0138,0215,0206
0096,0087,0138,0215,0206
0094,0082,0138,0213,0202
0094,0082,0138,0213,0202
0094,0082,0138,0213,0202
