delta0,delta1,delta2,delta3,delta4
0122,0147,0156,0251,0235
0122,0147,0156,0257,0235
0128,0157,0159,0266,0247
0128,0157,0159,0272,0255
0128,0157,0159,0272,0255
0131,0156,0164,0276,0256
0131,0156,0161,0276,0256
0131,0156,0161,0276,0256
0125,0156,0158,0269,0246
0125,0155,0154,0258,0246
0125,0155,0154,0258,0246
0111,0143,0141,0234,0213
0111,0142,0138,0231,0213
0111,0142,0138,0231,0213
0102,0133,0131,0214,0195
0102,0133,0131,0214,0195
0102,0133,0131,0214,0195
0100,0123,0127,0201,0187
0100,0123,0127,0201,0187
0100,0123,0127,0201,0187
0095,0127,0119,0200,0181
0095,0127,0119,0200,0181
0095,0127,0119,0200,0181
0096,0127,0125,0206,0190
0096,0127,0125,0206,0190
0096,0127,0125,0206,0190
0103,0134,0129,0220,0203
0104,0134,0129,0221,0204
0104,0134,0130,0225,0209
0114,0143,0140,0236,0222
