delta0,delta1,delta2,delta3,delta4
0142,0140,0190,0329,0312
0142,0140,0190,0329,0312
0144,0140,0191,0331,0314
0144,0140,0191,0331,0314
0144,0140,0191,0331,0314
0137,0140,0191,0325,0305
0137,0140,0191,0325,0305
0137,0140,0191,0325,0305
0144,0143,0193,0331,0316
0144,0143,0193,0336,0317
0144,0143,0193,0336,0317
0147,0152,0197,0337,0323
0147,0152,0197,0337,0323
0147,0152,0197,0337,0324
0152,0158,0201,0346,0326
0153,0158,0201,0355,0333
0153,0158,0206,0355,0333
0158,0165,0209,0361,0343
0161,0165,0212,0361,0343
0161,0165,0212,0361,0347
0163,0166,0212,0370,0352
0164,0166,0210,0365,0350
0164,0166,0210,0365,0350
0149,0151,0199,0344,0313
0147,0151,0199,0335,0312
0143,0151,0198,0330,0308
0134,0141,0183,0303,0282
0134,0139,0180,0300,0279
0134,0139,0180,0297,0274
0121,0127,0165,0275,0250
