delta0,delta1,delta2,delta3,delta4
0130,0157,0170,0281,0274
0130,0157,0168,0281,0274
0130,0157,0168,0281,0274
0120,0153,0161,0268,0261
0120,0153,0161,0268,0261
0120,0153,0161,0268,0261
0120,0160,0158,0271,0258
0120,0160,0158,0271,0258
0120,0160,0158,0271,0258
0125,0153,0162,0274,0272
0125,0153,0162,0274,0273
0125,0153,0162,0274,0273
0126,0158,0164,0283,0272
0126,0158,0164,0283,0272
0126,0158,0164,0283,0272
0137,0164,0169,0291,0280
0137,0164,0184,0304,0297
0137,0164,0184,0304,0297
0139,0168,0182,0318,0307
0139,0168,0181,0318,0307
0139,0168,0181,0318,0307
0142,0170,0180,0319,0315
0142,0170,0180,0319,0320
0142,0170,0180,0319,0320
0139,0173,0181,0320,0323
0139,0173,0181,0320,0323
0139,0173,0181,0320,0323
0144,0175,0184,0323,0321
0144,0175,0184,0323,0321
0144,0175,0184,0323,0321
