delta0,delta1,delta2,delta3,delta4
0137,0149,0172,0275,0252
0137,0149,0172,0275,0252
0147,0146,0173,0277,0253
0147,0146,0173,0283,0253
0150,0154,0184,0293,0266
0152,0163,0186,0297,0276
0158,0164,0189,0304,0277
0174,0173,0202,0324,0294
0174,0179,0208,0324,0294
0182,0191,0211,0338,0310
0195,0195,0217,0351,0320
0195,0206,0218,0354,0329
0200,0206,0226,0357,0334
0201,0206,0226,0357,0334
0202,0213,0225,0364,0340
0201,0209,0222,0364,0339
0198,0209,0221,0364,0339
0195,0204,0221,0354,0330
0192,0204,0219,0354,0329
0191,0204,0219,0354,0329
0186,0195,0205,0338,0311
0186,0195,0205,0338,0311
0182,0195,0205,0338,0309
0182,0191,0211,0332,0308
0188,0191,0210,0332,0308
0188,0191,0210,0332,0311
0190,0201,0210,0339,0318
0198,0201,0219,0339,0318
0205,0206,0222,0356,0332
0210,0210,0226,0360,0337
