delta0,delta1,delta2,delta3,delta4
0118,0143,0147,0256,0237
0123,0156,0153,0268,0254
0128,0156,0161,0271,0263
0128,0156,0161,0271,0263
0121,0148,0160,0268,0263
0121,0148,0160,0268,0263
0121,0148,0160,0268,0263
0122,0150,0162,0271,0267
0122,0150,0162,0271,0267
0122,0150,0162,0271,0267
0126,0157,0163,0278,0264
0126,0157,0163,0278,0264
0126,0157,0163,0278,0264
0124,0152,0160,0272,0267
0124,0152,0160,0272,0267
0124,0152,0160,0272,0267
0131,0157,0171,0285,0274
0131,0157,0174,0287,0274
0131,0157,0174,0287,0274
0135,0168,0172,0298,0293
0135,0168,0172,0299,0293
0135,0168,0172,0303,0293
0150,0176,0189,0317,0310
0150,0176,0192,0329,0325
0150,0176,0192,0329,0325
0142,0173,0186,0333,0329
0142,0173,0186,0329,0327
0142,0173,0186,0329,0327
0133,0161,0172,0299,0294
0133,0161,0172,0299,0293
