delta0,delta1,delta2,delta3,delta4
0098,0084,0140,0223,0215
0098,0084,0140,0223,0215
0098,0084,0140,0223,0215
0104,0089,0140,0225,0211
0104,0089,0140,0225,0211
0104,0089,0140,0225,0211
0099,0087,0142,0226,0216
0099,0087,0142,0226,0216
0099,0087,0142,0226,0216
0104,0093,0142,0227,0215
0104,0093,0142,0227,0215
0104,0093,0142,0227,0215
0106,0095,0142,0228,0217
0106,0095,0142,0228,0217
0106,0095,0142,0228,0217
0105,0093,0147,0228,0216
0105,0093,0147,0228,0216
0105,0093,0147,0228,0216
0103,0090,0145,0231,0223
0103,0090,0145,0231,0223
0103,0090,0145,0231,0223
0110,0096,0145,0232,0227
0110,0096,0145,0232,0227
0110,0096,0145,0232,0227
0105,0091,0149,0238,0223
0105,0091,0149,0238,0223
0105,0091,0149,0238,0223
0105,0093,0146,0235,0224
0105,0093,0146,0235,0224
0105,0093,0146,0235,0224
