delta0,delta1,delta2,delta3,delta4
0122,0127,0165,0274,0250
0124,0133,0168,0279,0255
0124,0133,0168,0284,0262
0127,0133,0172,0284,0263
0130,0132,0174,0287,0263
0133,0132,0174,0286,0263
0133,0132,0174,0286,0262
0126,0131,0170,0272,0247
0126,0131,0170,0272,0247
0126,0131,0170,0272,0247
0130,0131,0169,0273,0248
0130,0131,0169,0273,0248
0130,0131,0169,0276,0251
0133,0138,0172,0280,0262
0134,0140,0172,0283,0262
0135,0140,0173,0283,0266
0141,0145,0177,0290,0268
0147,0145,0177,0294,0268
0147,0145,0179,0294,0268
0141,0141,0182,0293,0267
0141,0141,0179,0293,0267
0141,0141,0179,0293,0267
0137,0141,0179,0287,0264
0137,0141,0179,0287,0264
0140,0141,0179,0287,0264
0143,0142,0180,0294,0267
0143,0142,0180,0296,0267
0145,0142,0180,0296,0274
0150,0152,0184,0302,0281
0154,0152,0184,0304,0281
