delta0,delta1,delta2,delta3,delta4
0098,0084,0137,0222,0208
0098,0084,0137,0222,0208
0098,0084,0137,0222,0208
0097,0085,0136,0216,0203
0097,0085,0136,0216,0203
0097,0085,0136,0216,0203
0096,0085,0139,0221,0206
0096,0085,0139,0221,0206
0096,0085,0139,0221,0206
0095,0082,0139,0220,0209
0096,0082,0139,0220,0209
0096,0082,0139,0220,0209
0096,0084,0139,0221,0206
0094,0084,0139,0221,0206
0094,0084,0139,0221,0206
0097,0081,0141,0224,0207
0097,0081,0141,0224,0207
0097,0081,0141,0224,0207
0096,0085,0138,0215,0208
0096,0085,0138,0215,0208
0096,0085,0138,0215,0208
0096,0084,0138,0218,0212
0096,0084,0138,0218,0212
0096,0084,0138,0218,0212
0099,0084,0138,0219,0213
0099,0084,0138,0219,0213
0099,0084,0138,0219,0213
0098,0086,0136,0221,0210
0098,0086,0136,0221,0210
0098,0086,0136,0221,0210
