delta0,delta1,delta2,delta3,delta4
0087,0078,0106,0179,0162
0084,0078,0108,0179,0162
0084,0078,0108,0176,0161
0084,0078,0108,0176,0161
0086,0078,0108,0176,0161
0086,0077,0107,0177,0158
0086,0077,0107,0175,0158
0086,0077,0107,0175,0158
0085,0077,0107,0169,0158
0085,0077,0107,0169,0158
0085,0077,0107,0169,0158
0084,0079,0110,0170,0160
0084,0079,0108,0169,0160
0083,0079,0108,0169,0160
0080,0074,0100,0168,0151
0080,0074,0100,0168,0151
0083,0074,0099,0168,0151
0083,0075,0102,0169,0157
0083,0077,0102,0169,0157
0087,0077,0102,0169,0157
0091,0080,0113,0174,0167
0091,0080,0113,0177,0169
0091,0080,0113,0179,0169
0090,0080,0112,0180,0171
0090,0080,0112,0185,0171
0095,0079,0112,0185,0171
0097,0085,0115,0185,0176
0097,0085,0116,0185,0176
0097,0085,0116,0185,0176
0093,0081,0115,0185,0171
