delta0,delta1,delta2,delta3,delta4
0075,0065,0105,0187,0190
0074,0066,0107,0188,0191
0074,0066,0107,0188,0191
0074,0066,0107,0188,0191
0077,0062,0108,0181,0192
0077,0062,0108,0181,0192
0077,0062,0108,0181,0192
0075,0067,0103,0183,0187
0075,0067,0103,0183,0187
0075,0067,0103,0183,0187
0078,0064,0110,0185,0193
0078,0064,0110,0185,0193
0078,0064,0110,0185,0193
0075,0067,0104,0186,0190
0075,0067,0104,0186,0190
0075,0067,0104,0186,0190
0078,0068,0113,0190,0199
0078,0068,0113,0190,0199
0078,0068,0113,0190,0199
0073,0068,0109,0190,0192
0073,0068,0109,0190,0192
0073,0068,0109,0190,0192
0072,0067,0110,0187,0192
0072,0067,0110,0187,0192
0072,0067,0110,0187,0192
0074,0068,0107,0188,0192
0074,0068,0107,0188,0192
0074,0068,0107,0188,0192
0076,0069,0108,0190,0189
0076,0069,0108,0190,0189
