delta0,delta1,delta2,delta3,delta4
0111,0110,0149,0256,0244
0111,0109,0148,0256,0244
0107,0105,0146,0242,0231
0106,0105,0146,0242,0230
0106,0105,0144,0242,0230
0100,0103,0139,0236,0218
0100,0103,0139,0236,0218
0103,0100,0141,0237,0223
0109,0106,0145,0244,0232
0112,0106,0145,0250,0240
0112,0110,0153,0260,0244
0114,0117,0154,0261,0255
0120,0117,0156,0274,0262
0120,0119,0162,0279,0265
0120,0123,0167,0286,0274
0120,0123,0170,0286,0276
0120,0123,0170,0286,0276
0120,0122,0161,0282,0271
0120,0122,0161,0282,0271
0120,0119,0164,0282,0271
0118,0119,0165,0279,0266
0118,0119,0164,0278,0265
0116,0119,0159,0278,0264
0114,0112,0154,0270,0251
0114,0112,0154,0270,0251
0114,0111,0154,0270,0251
0115,0109,0151,0261,0248
0115,0109,0151,0261,0248
0115,0109,0152,0264,0251
0115,0113,0157,0272,0259
