delta0,delta1,delta2,delta3,delta4
0092,0080,0126,0200,0195
0090,0077,0124,0194,0191
0090,0077,0124,0194,0191
0090,0077,0124,0194,0191
0089,0075,0122,0190,0185
0089,0075,0122,0190,0185
0089,0075,0122,0190,0185
0085,0081,0120,0195,0183
0085,0081,0120,0195,0183
0085,0081,0120,0195,0183
0083,0074,0118,0192,0183
0083,0074,0118,0192,0183
0083,0074,0118,0192,0183
0088,0078,0121,0195,0182
0088,0078,0121,0195,0182
0088,0078,0121,0195,0182
0087,0082,0119,0193,0187
0087,0082,0119,0193,0187
0087,0082,0119,0193,0187
0088,0079,0121,0191,0186
0088,0079,0121,0191,0186
0088,0079,0121,0191,0186
0087,0081,0118,0194,0188
0087,0081,0118,0194,0188
0087,0081,0118,0194,0188
0085,0078,0119,0190,0183
0085,0078,0119,0190,0183
0085,0078,0119,0190,0183
0088,0074,0123,0191,0189
0088,0074,0123,0191,0189
