delta0,delta1,delta2,delta3,delta4
0219,0279,0238,0315,0271
0217,0285,0238,0318,0267
0217,0285,0238,0316,0267
0217,0285,0238,0316,0267
0215,0282,0237,0315,0267
0215,0282,0237,0315,0267
0215,0282,0237,0315,0267
0217,0281,0235,0312,0262
0217,0281,0235,0312,0262
0217,0281,0235,0312,0262
0218,0282,0237,0315,0266
0218,0282,0237,0316,0266
0218,0282,0237,0316,0266
0214,0278,0231,0307,0261
0214,0278,0231,0307,0261
0214,0278,0231,0307,0261
0217,0283,0237,0305,0259
0217,0283,0237,0305,0259
0217,0283,0237,0305,0259
0215,0280,0237,0308,0262
0215,0280,0237,0308,0262
0215,0280,0237,0308,0262
0214,0283,0236,0304,0257
0214,0283,0236,0304,0257
0214,0283,0236,0304,0257
0208,0275,0225,0296,0249
0208,0275,0225,0290,0243
0208,0275,0225,0290,0243
0199,0265,0217,0280,0234
0199,0265,0217,0280,0234
