delta0,delta1,delta2,delta3,delta4
0212,0228,0255,0391,0370
0212,0228,0255,0391,0370
0212,0228,0255,0391,0370
0214,0231,0256,0390,0373
0214,0231,0256,0390,0373
0214,0231,0256,0390,0373
0218,0232,0259,0399,0382
0218,0232,0259,0399,0382
0218,0232,0259,0399,0382
0213,0227,0255,0387,0366
0211,0227,0253,0387,0366
0211,0227,0253,0387,0366
0209,0226,0251,0382,0362
0209,0226,0251,0382,0362
0209,0226,0251,0382,0362
0212,0223,0251,0385,0365
0212,0223,0251,0385,0365
0212,0223,0251,0385,0365
0213,0219,0250,0381,0358
0211,0219,0250,0381,0358
0211,0219,0250,0381,0358
0211,0223,0250,0383,0360
0211,0223,0252,0383,0360
0211,0223,0252,0383,0360
0208,0225,0250,0388,0363
0208,0225,0250,0388,0363
0208,0225,0250,0388,0363
0211,0217,0248,0379,0358
0208,0217,0248,0379,0358
0208,0217,0248,0379,0358
