delta0,delta1,delta2,delta3,delta4
0173,0170,0243,0451,0438
0172,0170,0243,0448,0436
0172,0170,0243,0448,0436
0161,0162,0231,0431,0417
0161,0162,0228,0423,0413
0161,0162,0221,0399,0387
0137,0138,0196,0356,0345
0136,0138,0190,0342,0319
0136,0134,0186,0328,0310
0129,0126,0178,0312,0294
0128,0126,0178,0312,0292
0128,0126,0178,0312,0292
0125,0130,0176,0300,0277
0125,0130,0174,0300,0277
0125,0130,0174,0300,0277
0126,0123,0174,0303,0282
0128,0123,0176,0305,0282
0128,0123,0176,0305,0282
0129,0127,0171,0294,0273
0129,0127,0171,0294,0273
0129,0127,0171,0294,0273
0124,0128,0173,0294,0275
0124,0128,0173,0295,0279
0124,0128,0173,0295,0279
0129,0131,0174,0299,0283
0131,0131,0174,0304,0286
0131,0131,0179,0307,0286
0134,0140,0186,0313,0295
0134,0141,0188,0322,0302
0134,0141,0188,0322,0303
